source_vocabulary_id,source_code,n_events,n_persons
ATC,G03AA07,803,345
ATC,L04AA33,5298,343
ATC,D11AH05,7226,340
ATC,C07FB03,6283,339
ATC,A07EC03,5024,337
ATC,R03DB04,1544,333
ATC,L01XE04,3848,331
ATC,J02AC03,1734,330
ATC,N03AA03,3308,327
ATC,P01AB03,337,320
ATC,C04AX01,1919,318
ATC,L04AA37,4034,316
ATC,G02CA02,417,316
ATC,L04AC18,2154,315
ATC,L04AG05,1641,313
ATC,L01BB01,941,312
ATC,L04AC16,4533,311
ATC,A03AD01,796,309
ATC,A14AB01,1553,309
ATC,J06BA01,19433,309
ATC,A08AA04,509,308
ATC,J01MA08,342,306
ATC,N06BA02,3603,305
ATC,A12AA12,2108,303
ATC,L01XE01,7814,302
ATC,P01BC02,314,301
ATC,N05AH05,2007,300
ATC,D07AC09,583,298
ATC,B05BB01,445,293
ATC,L01EX09,5301,292
ATC,J01CR50,1028,291
ATC,A02BA01,772,289
ATC,L01CB,3700,287
ATC,A02AG,633,286
ATC,N03AX22,4563,286
ATC,L01XX11,1446,282
ATC,C01BB02,3084,281
ATC,L04AA44,1734,280
ATC,L02BB01,1066,279
ATC,G04BE08,1290,273
ATC,D06AX07,299,268
ATC,A10BH03,3797,264
ATC,N06AA21,1567,264
ATC,N03A,422,263
ATC,L04AF03,838,263
ATC,V03AF03,894,262
ATC,C02LM03,720,262
ATC,D05AX05,462,260
ATC,S01EE51,646,260
ATC,C07BB12,3292,257
ATC,L01XX35,4781,257
ATC,N06AE02,706,256
ATC,D07AC04,368,251
ATC,S01GA55,330,250
ATC,M05BB04,1423,249
ATC,M01CC01,2241,246
ATC,B06AA55,438,245
ATC,G03XC01,2781,244
ATC,N05AA03,684,243
ATC,A03CA07,463,242
ATC,L01AA03,1138,240
ATC,B04AD01,956,240
ATC,C02DE14,576,239
ATC,L03AB04,2370,235
ATC,G03AC06,878,234
ATC,B01AE05,250,232
ATC,N04BX04,1178,230
ATC,A02BD,230,230
ATC,V03AA02,421,229
ATC,C10BX11,2330,229
ATC,D03AX01,362,228
ATC,L01EF03,2028,227
ATC,N05BB51,736,226
ATC,R03CA02,1658,223
ATC,D04AB01,278,223
ATC,B04AD02,1295,221
ATC,L01EA01,2959,221
ATC,L01EX07,2215,221
ATC,N05AL05,1775,221
ATC,L03AA04,1885,220
ATC,D01BA01,407,220
ATC,N07XX02,2237,219
ATC,M04AB01,1138,219
ATC,N05CG01,300,218
ATC,S01FA06,329,216
ATC,G04BE09,706,215
ATC,R03DX05,3347,211
ATC,C08CA06,875,210
ATC,J01CE09,647,208
ATC,R03DA74,648,208
ATC,L01XE31,3756,207
ATC,N02CC,303,203
ATC,N03AG04,2712,200
ATC,L01XE03,1190,198
ATC,L01BC53,1178,196
ATC,D09AA01,213,195
ATC,N06AD02,566,195
ATC,N02BA01,552,194
ATC,C03DB01,2032,194
ATC,V03AG01,1256,194
ATC,S02CA03,213,194
ATC,L04AC14,1903,192
ATC,E000005,443,191
ATC,R05DB03,245,190
ATC,D11AH04,1473,189
ATC,A10BX12,323,185
ATC,L01XE05,986,184
ATC,C02CB01,479,183
ATC,L04AX06,1764,183
ATC,A12AA06,2714,183
ATC,J01MA11,203,182
ATC,L01XE11,1263,182
ATC,B04AB03,626,182
ATC,B03BA01,1814,180
ATC,L01XX52,2671,179
ATC,L04AK02,388,179
ATC,L02BB05,2724,178
ATC,M05BA08,525,176
ATC,B04AX03,673,176
ATC,L01EX01,1535,173
ATC,N06AA02,932,172
ATC,L03AB13,2187,170
ATC,D05AC01,234,169
ATC,B04AC01,773,169
ATC,L01BB05,604,169
ATC,L04AA05,3308,164
ATC,H05BX02,1690,164
ATC,L04AF01,381,163
ATC,R06AE03,378,162
ATC,N06AC01,431,161
ATC,R03DX09,4262,161
ATC,H03BA02,510,160
ATC,L01XE21,453,158
ATC,H01CC54,632,157
ATC,A10BD19,2274,156
ATC,L02BA02,1278,156
ATC,D06BA01,199,155
ATC,C07AA02,892,153
ATC,V03AE04,858,152
ATC,L01EX05,515,151
ATC,L04AG12,822,150
ATC,L01XK02,1328,149
ATC,A08AX01,197,148
ATC,A06AD12,417,147
ATC,M05XX,159,143
ATC,H01BB02,157,142
ATC,D10AE01,303,142
ATC,V07AB,317,142
ATC,S01BA09,365,139
ATC,A10AC30,1946,138
ATC,A11DB,441,138
ATC,N03AF04,2338,135
ATC,L04AE01,282,135
ATC,R06AE55,405,135
ATC,C02KX04,5006,133
ATC,N03AA02,933,133
ATC,B02BX05,3147,133
ATC,L01EL01,2975,132
ATC,L01XE26,893,131
ATC,H03AA02,225,130
ATC,N04BC02,1586,130
ATC,L01EF02,812,130
ATC,L01BC52,132,128
ATC,C10AX14,1255,128
ATC,M01AB02,328,127
ATC,A07EB01,535,127
ATC,S01GX07,178,125
ATC,L04AA40,648,124
ATC,C02DB01,538,122
ATC,L01EB04,2055,122
ATC,J01GB01,1080,121
ATC,D05AX,163,118
ATC,N04AA01,710,117
ATC,L01XE23,1453,117
ATC,A11JC,191,115
ATC,L04AA52,1099,114
ATC,S01BC01,273,112
ATC,L04AA10,1440,112
ATC,L01EJ01,2511,112
ATC,L04AX02,527,112
ATC,L01EC02,1331,111
ATC,L04AF02,239,111
ATC,R03AA01,134,111
ATC,L01XE10,882,111
ATC,C03AA09,455,111
ATC,G02CB04,1652,110
ATC,B01AC05,157,110
ATC,R03DX10,1670,110
ATC,D07AC06,150,109
ATC,C03DB02,524,108
ATC,N05CM02,457,107
ATC,N06BX03,507,106
ATC,M03BA53,128,104
ATC,A07AA12,117,104
ATC,L01XE27,1333,103
ATC,C03BA08,203,103
ATC,N03AD01,1428,103
ATC,J01ED20,186,103
ATC,J02AC04,454,103
ATC,L01EE01,1146,103
ATC,R06AE02,151,99
ATC,L01EX08,926,97
ATC,L01XK01,2138,95
ATC,R06AD02,135,94
ATC,N05AE02,386,94
ATC,L01EX02,436,93
ATC,N07AA05,401,93
ATC,C02KX01,3409,93
ATC,L04AC21,366,93
ATC,L01XE13,1015,92
ATC,N02CD05,278,92
ATC,G01AA01,109,92
ATC,C07AA01,1005,92
ATC,N04BC01,1314,91
ATC,C10AD06,516,90
ATC,L01EC03,802,88
ATC,N07BB05,278,88
ATC,D07AB03,89,87
ATC,C09DB07,239,87
ATC,D07XC02,131,86
ATC,L01XE25,817,86
ATC,C10AB01,455,86
ATC,A10BX03,683,85
ATC,J01MA00,87,85
ATC,G03XA01,235,84
ATC,A10BH04,1170,83
ATC,L01EX03,550,83
ATC,S01FB01,94,83
ATC,N06AA03,423,82
ATC,R06AD03,162,81
ATC,M03BA03,213,81
ATC,D07AC08,162,81
ATC,S01EX,161,80
ATC,R06AB03,148,80
ATC,C08CX01,104,79
ATC,D03AX02,183,79
ATC,C02LA01,683,79
ATC,L02BB06,949,78
ATC,B05XA03,267,78
ATC,A03AB02,89,78
ATC,L01BC04,287,78
ATC,N07AB02,190,78
ATC,C02KX05,3729,78
ATC,A11CC05,233,76
ATC,S02CA01,89,76
ATC,V01AA11,334,75
ATC,D03BA,91,75
ATC,L01XE18,1837,74
ATC,C02AB01,619,73
ATC,M01AA01,235,73
ATC,A07DA02,283,73
ATC,M01AC05,120,72
ATC,S03AA30,78,72
ATC,L01EG02,580,72
ATC,R06AB05,138,72
ATC,S01CB02,88,71
ATC,B01AB01,360,71
ATC,C03CA02,226,70
ATC,R03AL07,315,70
ATC,D07BA01,161,70
ATC,L02AA02,1034,68
ATC,V03AC03,735,68
ATC,D09AA02,73,67
ATC,C01EB17,971,66
ATC,N03AG06,731,66
ATC,C09BX02,386,66
ATC,G03AC02,118,65
ATC,R06AE05,108,65
ATC,S01EX05,180,65
ATC,C03DA05,194,64
ATC,J01CE01,103,64
ATC,H03BB02,218,63
ATC,L01XE07,620,63
ATC,A10AA04,476,63
ATC,B05D,3088,63
ATC,A03AX03,113,62
ATC,C03BA04,200,62
ATC,J01XB01,977,62
ATC,L01XX28,640,62
ATC,N04AB02,218,61
ATC,C09AA16,414,60
ATC,L01EK01,562,59
ATC,N06AX,107,59
ATC,N07BC51,8584,59
ATC,L01XE17,569,59
ATC,A10AE01,829,58
ATC,C09XA02,474,58
ATC,N07XX04,2108,58
ATC,D11AE01,71,57
ATC,N01BX04,232,56
ATC,N04AC01,280,55
ATC,C09BB10,415,55
ATC,C10AX16,135,55
ATC,N03AX25,481,55
ATC,L03AA10,300,54
ATC,L01XG03,476,54
ATC,L04AC03,756,53
ATC,L01XE02,684,52
ATC,B03XA05,243,52
ATC,A10BD10,720,51
ATC,L01EE03,530,49
ATC,L01EB03,741,49
ATC,C07AB52,247,49
ATC,L01XE06,832,48
ATC,L01BB04,192,48
ATC,D05AD01,107,48
ATC,R03AL12,297,47
ATC,J02AC05,411,47
ATC,G01AF06,46,45
ATC,C02AC02,396,45
ATC,L01ED03,788,45
ATC,J05AX18,149,44
ATC,L01XX17,138,44
ATC,L04AX09,231,43
ATC,A03CA03,90,43
ATC,V04CD01,263,43
ATC,M05BX06,205,43
ATC,D07AD02,69,41
ATC,L04AH01,84,41
ATC,L01XX50,252,40
ATC,B02BD02,5422,40
ATC,L01XE08,1055,39
ATC,C09BB07,93,39
ATC,L01XX47,479,39
ATC,C03BB04,65,38
ATC,L01XX54,222,38
ATC,N05AC04,131,37
ATC,A10BK04,400,37
ATC,C02DC01,255,37
ATC,L01EA03,1003,36
ATC,B02BX04,1268,36
ATC,N02AC02,415,36
ATC,L04AA45,196,36
ATC,D08AG05,39,36
ATC,D05BA02,88,35
ATC,D07AB07,59,35
ATC,J04AB04,43,35
ATC,C09AA08,310,35
ATC,L04AA14,238,35
ATC,N04BC07,432,35
ATC,B01AC27,843,35
ATC,C02KX02,1409,35
ATC,R05CB13,949,34
ATC,C10BX15,139,34
ATC,L01AB01,64,34
ATC,L01XX23,395,34
ATC,N05AG02,446,33
ATC,L01FC01,304,33
ATC,N05AG03,278,33
ATC,N03AF03,558,33
ATC,C01CA17,523,33
ATC,D07CB02,39,32
ATC,L01XE35,240,32
ATC,B06AC02,787,32
ATC,C02DE03,69,31
ATC,J01DA63,40,31
ATC,G03AA05,65,31
ATC,N03AB52,364,31
ATC,L01XX46,356,30
ATC,D08AC02,65,30
ATC,A01AB17,30,30
ATC,B02BX08,231,29
ATC,S01EB02,422,29
ATC,N07AA06,144,29
ATC,L04AA18,204,29
ATC,B01AC14,285,29
ATC,C02EA08,126,29
ATC,L01EB01,212,29
ATC,L01BB03,56,28
ATC,L01CE01,88,28
ATC,V01AA03,203,28
ATC,N07XX06,402,27
ATC,A04AD14,79,27
ATC,S01AB03,29,27
ATC,L04AF04,51,27
ATC,B01AC11,380,27
ATC,V03AE05,63,27
ATC,A12BA02,171,27
ATC,L01XE16,432,27
ATC,L01EB02,164,26
ATC,L01EA02,371,26
ATC,D01AE20,26,25
ATC,R03AC05,47,25
ATC,L01XE36,235,25
ATC,V03AE09,181,25
ATC,L01XE29,202,25
ATC,G03AC01,31,25
ATC,C01DX22,183,25
ATC,A10BD21,296,25
ATC,B01AC21,925,24
ATC,J01DA33,24,24
ATC,S01XA03,42,24
ATC,A06AG10,704,24
ATC,G04AB01,31,24
ATC,A02AD01,39,23
ATC,A10BD09,367,23
ATC,L01EL02,145,23
ATC,C02DB02,98,23
ATC,N04BX01,110,23
ATC,R06AB02,60,22
ATC,A10BD13,286,22
ATC,C03BA05,96,22
ATC,N07XX11,171,22
ATC,L02AB01,95,22
ATC,N03AX24,436,21
ATC,N02CX01,84,20
ATC,L04AH02,66,20
ATC,N06BA14,68,20
ATC,V06DD,157,19
ATC,L03AB01,198,19
ATC,N06AX27,134,19
ATC,L01XE15,275,19
ATC,N05AB08,374,19
ATC,A10BJ03,167,18
ATC,J06BA02,983,18
ATC,S01HA02,21,18
ATC,N06AA05,29,18
ATC,V03AH01,275,18
ATC,D03AX,24,18
ATC,J01DD54,21,18
ATC,N05CA01,55,18
ATC,L04AA21,125,17
ATC,L01EH01,148,17
ATC,H02AB13,151,17
ATC,L01EM01,149,17
ATC,N04AA03,50,17
ATC,L01AA04,52,17
ATC,N07XX08,329,17
ATC,N03AX17,523,17
ATC,R03DX11,43,17
ATC,J04AC01,30,16
ATC,J06BB01,16,16
ATC,V01AA07,67,16
ATC,L01XE46,75,16
ATC,D06AX11,102,16
ATC,L01XE41,68,16
ATC,L01ED01,313,15
ATC,B01AA02,55,15
ATC,B06AC05,394,15
ATC,N05AL04,61,15
ATC,R03CA01,34,15
ATC,P01BD51,15,15
ATC,L02BX04,24,15
ATC,N02CX02,24,14
ATC,L01EH03,92,14
ATC,L03AA03,66,14
ATC,D09AA12,30,14
ATC,V03AB28,32,14
ATC,S01EB03,149,14
ATC,A10BB02,42,13
ATC,G03AA03,25,13
ATC,C04AX02,81,13
ATC,S01EB51,97,13
ATC,L01EA04,175,12
ATC,B06AC01,822,12
ATC,C01B,12,12
ATC,B03AB10,28,12
ATC,B02BX06,204,12
ATC,J05AH01,12,11
ATC,C03XA01,255,11
ATC,S01EXXX,26,11
ATC,L01XE14,111,11
ATC,L04AC12,163,11
ATC,R07AX02,316,10
ATC,A10AE02,141,10
ATC,B02BD06,467,10
ATC,B03AC04,11,10
ATC,B05XA09,176,10
ATC,R07AX32,330,10
ATC,A16AX03,195,10
ATC,L04AF07,23,10
ATC,C10AX06,39,10
ATC,L01ED05,55,10
ATC,C01AB01,65,9
ATC,B05BB02,47,9
ATC,N05AF04,53,9
ATC,A12CB01,117,9
ATC,R03AK14,45,9
ATC,V03AF04,31,9
ATC,H01AX01,310,9
ATC,S01AA20,9,9
ATC,L02BG01,19,9
ATC,A10BX10,28,8
ATC,P01BB01,8,8
ATC,L01XB01,13,8
ATC,R03AB02,23,8
ATC,A10BD24,43,8
ATC,A12AA03,27,8
ATC,R03CC04,14,8
ATC,L01ED04,132,8
ATC,L01EA05,104,8
ATC,S01EA01,39,8
ATC,G03GA10,24,8
ATC,A16AA01,171,8
ATC,L01XD03,8,7
ATC,N01BB01,13,7
ATC,A16AX08,82,7
ATC,C05BA04,28,7
ATC,H01AA02,9,7
ATC,B05XA01,36,7
ATC,C02LB01,24,7
ATC,M04AC01,11,7
ATC,B02BD04,559,7
ATC,N04C02,18,7
ATC,V03AC02,128,7
ATC,A16AB04,1111,7
ATC,P01BA03,11,6
ATC,L01BC05,46,6
ATC,N06AA08,11,6
ATC,L02AA04,13,6
ATC,L01XE24,99,6
ATC,S01ED03,14,6
ATC,Q,6,6
ATC,A05AA04,116,6
ATC,N02BB02,8,6
ATC,A14AA04,12,6
ATC,C09AA11,27,6
ATC,J04AK01,9,6
ATC,L01DB03,52,6
ATC,C09AA10,22,6
ATC,C09CA04,33,6
FHL,1412,12501,12377
FHL,6421,12104,11951
FHL,8113,13285,11351
FHL,8811,13362,10750
FHL,1220,9238,8312
FHL,8502,9197,7956
FHL,4451,8080,7852
FHL,5611,8655,7840
FHL,4452,7660,7578
FHL,6123,7670,7114
FHL,8511,6544,6064
FHL,1221,6059,5435
FHL,9128,5214,4995
FHL,8221,4994,4964
FHL,8306,4951,4929
FHL,1410,5283,4920
FHL,1413,4911,4570
FHL,9165,4171,3779
FHL,9211,4285,3765
FHL,8513,3809,3570
FHL,9271,4014,3549
FHL,6453,3653,3541
FHL,4122,5001,3436
FHL,1530,4519,3195
FHL,5612,3329,2868
FHL,8801,2803,2734
FHL,2402,3230,2683
FHL,4453,2549,2540
FHL,9733,2668,2528
FHL,6663,2480,2466
FHL,8305,2449,2442
FHL,1225,2598,2381
FHL,8308,2372,2364
FHL,8321,2436,2358
FHL,3626,3103,2343
FHL,6662,2317,2305
FHL,9736,2342,2248
FHL,9242,2473,2241
FHL,8201,2263,2155
FHL,9702,2095,1986
FHL,8501,2069,1950
FHL,1223,1970,1842
FHL,4224,2031,1713
FHL,4121,1718,1640
FHL,1240,1861,1609
FHL,1300,1892,1593
FHL,9123,1668,1561
FHL,6124,1644,1560
FHL,4211,1563,1539
FHL,1222,1632,1534
FHL,9233,1562,1526
FHL,7451,1576,1518
FHL,8204,1577,1511
FHL,9243,1621,1424
FHL,5315,1396,1391
FHL,9294,1579,1334
FHL,4221,1493,1308
FHL,1350,1394,1306
FHL,9273,1425,1261
FHL,9255,1319,1261
FHL,7434,1253,1231
FHL,5253,1238,1221
FHL,9254,1261,1209
FHL,9473,1291,1198
FHL,7542,1193,1180
FHL,8307,1151,1148
FHL,1470,1202,1122
FHL,9703,1184,1121
FHL,4226,1334,1114
FHL,4222,1372,1110
FHL,6451,1191,1103
FHL,9476,1229,1102
FHL,9102,1137,1069
FHL,9734,1167,1048
FHL,1420,1339,1024
FHL,5314,1025,1018
FHL,9253,1140,986
FHL,9478,1020,984
FHL,2504,972,955
FHL,9505,967,935
FHL,9212,1008,934
FHL,9245,996,916
FHL,2505,928,904
FHL,4305,967,878
FHL,1450,931,849
FHL,6122,891,840
FHL,9232,857,835
FHL,7503,862,825
FHL,4212,843,824
FHL,3503,953,823
FHL,8832,839,803
FHL,9707,802,780
FHL,9492,988,773
FHL,1370,907,772
FHL,8302,745,731
FHL,8114,741,706
FHL,9126,730,700
FHL,9491,729,685
FHL,8231,712,680
FHL,8432,696,678
FHL,8351,693,669
FHL,9244,715,669
FHL,9731,718,661
FHL,6241,667,658
FHL,4239,835,654
FHL,9481,697,651
FHL,5613,693,631
FHL,8831,645,622
FHL,9749,654,616
FHL,9502,676,603
FHL,4471,607,593
FHL,8436,593,593
FHL,6455,699,585
FHL,9477,640,579
FHL,6459,615,573
FHL,6101,602,571
FHL,1310,611,570
FHL,1320,588,552
FHL,4141,601,539
FHL,9761,555,535
FHL,8433,533,529
FHL,7524,535,517
FHL,9531,658,515
FHL,1210,530,514
FHL,8512,513,499
FHL,8326,503,492
FHL,6125,542,489
FHL,9111,518,486
FHL,1411,495,483
FHL,8841,497,481
FHL,8514,490,478
FHL,8203,480,475
FHL,9314,581,471
FHL,8202,477,470
FHL,9124,503,470
FHL,8341,482,468
FHL,5619,493,465
FHL,2161,493,454
FHL,4133,523,453
FHL,5313,448,447
FHL,8474,487,445
FHL,1490,489,442
FHL,6129,457,440
FHL,1224,462,439
FHL,9241,465,437
FHL,9503,543,429
FHL,5702,436,426
FHL,4225,444,426
FHL,9524,422,416
FHL,8833,426,415
FHL,3507,441,410
FHL,6561,421,402
FHL,8115,425,398
FHL,9130,418,394
FHL,9272,468,389
FHL,9279,422,389
FHL,9351,419,384
FHL,7505,435,383
FHL,7461,415,377
FHL,____,415,370
FHL,9103,376,368
FHL,7325,637,367
FHL,8803,361,355
FHL,8119,349,348
FHL,7321,583,347
FHL,9801,383,345
FHL,8473,375,343
FHL,6452,355,342
FHL,4104,402,336
FHL,9522,459,329
FHL,8339,344,324
FHL,8509,331,323
FHL,9201,336,322
FHL,5604,385,320
FHL,9312,349,320
FHL,6664,322,319
FHL,0,798,318
FHL,4821,324,317
FHL,9474,329,315
FHL,8325,339,314
FHL,9166,328,312
FHL,9722,324,310
FHL,9101,415,301
FHL,9256,376,301
FHL,8234,308,295
FHL,9729,322,292
FHL,7501,300,289
FHL,4702,303,287
FHL,9311,317,283
FHL,8111,285,283
FHL,8219,434,282
FHL,4304,292,277
FHL,8232,285,277
FHL,2506,279,269
FHL,4701,285,267
FHL,9234,267,265
FHL,9269,347,264
FHL,4403,263,259
FHL,8411,267,255
FHL,8809,283,250
FHL,9112,269,250
FHL,9109,327,247
FHL,3643,321,246
FHL,8117,251,242
FHL,4405,248,242
FHL,4252,259,239
FHL,5541,270,237
FHL,8215,238,235
FHL,5312,240,235
FHL,6402,248,234
FHL,9706,239,233
FHL,8112,233,229
FHL,8519,235,228
FHL,9719,233,228
FHL,3261,307,226
FHL,9183,233,223
FHL,4227,271,223
FHL,7523,226,222
FHL,6669,219,218
FHL,8209,263,217
FHL,9284,275,215
FHL,9489,229,215
FHL,9163,226,214
FHL,2401,226,214
FHL,9519,223,213
FHL,7504,216,212
FHL,7322,223,210
FHL,2405,211,210
FHL,6454,237,209
FHL,3312,241,209
FHL,5565,238,208
FHL,8101,210,208
FHL,7323,286,207
FHL,3505,218,206
FHL,4704,208,204
FHL,9252,212,203
FHL,2152,212,202
FHL,4331,215,200
FHL,9862,203,200
FHL,7511,202,200
FHL,9359,217,197
FHL,6419,199,196
FHL,3744,218,196
FHL,1430,218,195
FHL,3639,222,191
FHL,9881,209,187
FHL,4344,197,187
FHL,9283,212,186
FHL,9561,216,186
FHL,7125,189,185
FHL,5273,193,185
FHL,6434,186,184
FHL,5826,188,183
FHL,4823,186,181
FHL,9249,186,180
FHL,8216,264,180
FHL,9289,219,180
FHL,1340,191,177
FHL,6404,181,176
FHL,3745,187,175
FHL,1390,186,175
FHL,4455,185,174
FHL,9321,188,172
FHL,9506,182,171
FHL,4150,183,171
FHL,8211,173,170
FHL,4302,181,169
FHL,1280,188,169
FHL,7512,171,168
FHL,5526,170,166
FHL,2309,179,165
FHL,1290,162,160
FHL,9763,173,160
FHL,9571,190,159
FHL,9251,173,158
FHL,5563,163,158
FHL,6406,164,157
FHL,3708,204,157
FHL,4805,163,156
FHL,1380,171,156
FHL,5401,166,155
FHL,4147,168,154
FHL,7179,233,154
FHL,8301,155,154
FHL,9104,158,154
FHL,7364,164,152
FHL,3504,154,151
FHL,6318,150,150
FHL,6753,150,150
FHL,7151,161,150
FHL,8702,185,149
FHL,1243,180,149
FHL,4824,151,148
FHL,8802,149,147
FHL,5851,163,147
FHL,6461,150,144
FHL,8212,151,143
FHL,9169,148,143
FHL,9725,179,141
FHL,4145,144,141
FHL,9527,224,141
FHL,7362,218,141
FHL,7171,146,140
FHL,4203,146,139
FHL,9472,141,138
FHL,9164,140,137
FHL,9231,153,136
FHL,9246,143,136
FHL,5841,151,135
FHL,1520,157,132
FHL,8343,132,131
FHL,3201,136,131
FHL,4129,134,129
FHL,2406,133,129
FHL,6525,134,129
FHL,9344,142,128
FHL,9499,132,127
FHL,7365,193,125
FHL,4459,126,124
FHL,4347,128,123
FHL,9539,129,123
FHL,4391,123,122
FHL,5703,123,122
FHL,6405,122,122
FHL,1474,132,122
FHL,5822,127,121
FHL,9510,133,121
FHL,1322,132,121
FHL,4479,120,120
FHL,9121,123,119
FHL,7436,122,118
FHL,1549,122,118
FHL,9127,122,117
FHL,7143,119,117
FHL,8206,120,116
FHL,1440,116,116
FHL,6403,119,116
FHL,1543,130,116
FHL,4112,135,115
FHL,9889,121,115
FHL,4343,119,114
FHL,6611,124,113
FHL,4144,123,113
FHL,9808,116,112
FHL,8435,117,112
FHL,9769,120,112
FHL,6354,111,111
FHL,2212,129,111
FHL,9139,112,111
FHL,6141,113,110
FHL,4841,112,109
FHL,3317,119,109
FHL,2522,114,108
FHL,1601,117,108
FHL,1471,110,108
FHL,4204,115,107
FHL,9132,108,106
FHL,5823,110,106
FHL,4202,113,105
FHL,9724,106,105
FHL,3747,128,105
FHL,5564,113,105
FHL,4102,112,104
FHL,9282,126,104
FHL,3402,118,104
FHL,9751,114,103
FHL,4364,108,103
FHL,5802,111,103
FHL,8834,105,102
FHL,7326,144,102
FHL,9508,111,101
FHL,4151,111,100
FHL,9705,100,97
FHL,4804,98,97
FHL,6313,98,96
FHL,7541,98,96
FHL,6401,97,95
FHL,1242,102,95
FHL,3604,114,93
FHL,3401,101,93
FHL,9239,94,93
FHL,9260,122,93
FHL,4381,95,92
FHL,9115,110,92
FHL,7215,91,91
FHL,9219,93,91
FHL,9762,91,90
FHL,5311,90,90
FHL,4826,92,89
FHL,5701,90,87
FHL,2132,95,86
FHL,9202,89,86
FHL,4209,95,86
FHL,8836,90,86
FHL,9229,88,85
FHL,7124,86,85
FHL,8235,88,85
FHL,5562,86,85
FHL,9721,89,85
FHL,6449,88,85
FHL,6112,98,84
FHL,8352,83,83
FHL,8412,83,83
FHL,5561,84,83
FHL,8472,83,82
FHL,9759,88,82
FHL,8239,84,82
FHL,9319,82,81
FHL,9521,81,80
FHL,6823,81,80
FHL,3631,86,80
FHL,8213,80,79
FHL,5585,91,79
FHL,4703,82,79
FHL,5205,78,78
FHL,2404,81,78
FHL,4404,80,78
FHL,7452,77,77
FHL,6322,78,77
FHL,9493,89,77
FHL,2410,144,77
FHL,4362,80,77
FHL,9133,78,76
FHL,3642,80,76
FHL,9873,80,76
FHL,9879,77,76
FHL,3329,82,76
FHL,4361,93,75
FHL,1323,205,75
FHL,4143,78,75
FHL,5862,79,74
FHL,4319,75,73
FHL,8489,74,73
FHL,8839,73,73
FHL,8429,74,72
FHL,9723,75,72
FHL,4219,73,72
FHL,4461,75,72
FHL,9222,72,71
FHL,8471,72,71
FHL,5602,85,71
FHL,6653,71,71
FHL,9341,190,70
FHL,2419,83,70
FHL,7553,98,70
FHL,9573,76,70
FHL,5582,72,70
FHL,9122,71,69
FHL,8319,69,69
FHL,7513,69,69
FHL,1451,75,69
FHL,4139,76,69
FHL,8310,68,68
FHL,7172,69,68
FHL,4719,70,68
FHL,1544,85,68
FHL,4256,86,67
FHL,2151,72,67
FHL,4146,69,66
FHL,9783,72,66
FHL,2424,76,66
FHL,9525,67,66
FHL,5639,112,66
FHL,4322,66,65
FHL,7543,65,65
FHL,3768,122,65
FHL,5339,79,64
FHL,2301,136,64
FHL,3619,85,64
FHL,1381,68,64
FHL,7437,63,63
FHL,8709,69,63
FHL,2421,95,63
FHL,8431,63,63
FHL,6109,66,63
FHL,5512,64,63
FHL,7544,63,62
FHL,4111,70,62
FHL,7455,63,62
FHL,6435,68,62
FHL,2542,69,61
FHL,9313,64,61
FHL,4611,68,61
FHL,4106,72,61
FHL,5861,80,60
FHL,4105,81,60
FHL,8349,60,60
FHL,8602,60,60
FHL,8449,62,60
FHL,4161,62,59
FHL,1473,61,59
FHL,2159,60,58
FHL,8609,59,58
FHL,8476,59,58
FHL,8342,58,58
FHL,9864,58,57
FHL,5255,59,57
FHL,6581,58,57
FHL,9106,70,57
FHL,4134,63,57
FHL,2133,89,57
FHL,6512,60,57
FHL,6523,58,57
FHL,9193,60,56
FHL,5342,57,56
FHL,9125,59,56
FHL,4819,60,56
FHL,9471,58,56
FHL,9781,61,56
FHL,5609,66,56
FHL,9292,60,56
FHL,1500,60,55
FHL,4392,61,55
FHL,4469,57,55
FHL,9402,102,55
FHL,5566,65,55
FHL,5581,56,54
FHL,5319,54,54
FHL,3711,86,54
FHL,7509,56,54
FHL,7327,63,54
FHL,8842,55,54
FHL,6582,59,54
FHL,3852,63,54
FHL,3203,57,53
FHL,7453,53,53
FHL,9581,56,53
FHL,9501,55,53
FHL,5284,55,52
FHL,7187,56,52
FHL,7449,53,52
FHL,2312,52,52
FHL,3742,54,52
FHL,3242,58,51
FHL,3649,55,51
FHL,5207,51,51
FHL,8102,59,51
FHL,2533,52,51
FHL,7469,53,50
FHL,9172,51,50
FHL,7379,59,50
FHL,6119,53,50
FHL,1304,71,50
FHL,7339,53,49
FHL,4509,87,49
FHL,5828,49,49
FHL,7361,53,48
FHL,9320,72,48
FHL,4313,59,48
FHL,9322,55,48
FHL,5859,53,48
FHL,8323,48,48
FHL,7401,51,48
FHL,9480,57,48
FHL,3759,56,48
FHL,8304,47,47
FHL,4201,48,47
FHL,1282,51,47
FHL,9162,55,47
FHL,9708,47,47
FHL,9119,53,47
FHL,4368,59,47
FHL,3202,51,47
FHL,6903,47,47
FHL,4259,52,47
FHL,8414,47,46
FHL,9523,49,46
FHL,4339,55,46
FHL,1510,67,46
FHL,9348,52,46
FHL,3508,49,45
FHL,3719,66,45
FHL,9482,47,45
FHL,2211,47,45
FHL,9504,46,45
FHL,3625,51,45
FHL,4839,47,44
FHL,2509,45,44
FHL,6589,46,44
FHL,5651,47,44
FHL,9513,58,44
FHL,9189,47,44
FHL,4399,45,44
FHL,9526,47,44
FHL,9113,54,43
